Text,Stelle,Inahlt,Wortzahl,Sentiment Rechnung,Sentiment-Score,alternativer Sentiment-Score,Invektiven,Invektivitäts-Score
claudian.carmina_minora,1.0,"soleo, galea, fulgeo, como, stilicho, mollis, necto, corona, cesso, litus, saeuus, procul, martes, felix, taeda, relego, traho, ab, aula, rursus, in, aula, redeo, sanguis, pater, officium, iungo, potens, pignus, dextera, gener, augustus, pridem, sum, nunc, rursus, sum, socer, augustus, qui, iam, rabio, liuor, sum, uel, quis, do, color, inuidia, stilicho, socer, sum, pater, sum, stilicho",55,"NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, -1.0, NaN, NaN, 1.0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 0.0, 0.5, NaN, 1.0, 0.0, 0.0, NaN, 1.0, NaN, NaN, NaN, NaN, NaN, NaN, 1.0, NaN, NaN, NaN, -0.5, NaN, NaN, NaN, NaN, 0.0, -1.0, NaN, NaN, NaN, 0.0, NaN, NaN",0.036,-0.045,"saeuus, taeda, rabio, inuidia",0.073
claudian.carmina_minora,2.0,"urbs, in, conspectus, montanus, cacumen, uelo, tranquillus, praetendo, mare, duco, portus, cornu, pacatas, remoueo, aquilo, unda, hic, exarmo, terra, cingo, aequor, claudo, et, placidus, disco, seruaris, quies",27,"0.5, NaN, 0.0, NaN, -1.0, NaN, NaN, NaN, 0.0, NaN, NaN, NaN, NaN, NaN, NaN, 0.0, NaN, NaN, 0.0, NaN, 0.0, NaN, NaN, 1.0, NaN, NaN, NaN",0.019,-0.037,hic,0.037
claudian.carmina_minora,3.0,"quisquis, castalio, de, gurges, phoebus, anhelo, quisquis, fatidicus, mugio, cortina, recessus, carmen, sum, sed, uerbum, nego, commune, musa, carmen, solus, loquor, sic, ego, meus, impleo, apollo",26,"NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 0.0, NaN, NaN, 0.0, NaN, 0.0, NaN, 0.0, -0.5, NaN, NaN, NaN, 0.0, NaN, NaN",-0.019,-0.019,gurges,0.038
claudian.carmina_minora,4.0,"non, talis, quondam, species, fero, armentor, tellus, trigeminus, subdo, geryoni, non, talis, clitumne, lauo, in, gurges, taurus, tarpeio, refero, qui, pius, ueto, ioui, non, talis, tyrias, spargo, iuuencus, harena, dico, optas, quando, reueho, onus, non, cretaeus, ager, neque, amo, conscius, taurus, gnosos, neque, similis, pasco, ida, ferus, ipse, et, disparilis, monstrum, committo, in, artus, qui, crimen, mater, condo, os, nouo, creo, puer, haud, talis, possum, reddo, forma, porto, totus, si, ferus, membrum, pater",73,"NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 0.0, NaN, NaN, -0.5, NaN, NaN, NaN, 0.0, NaN, NaN, -1.0, NaN, NaN, NaN, 0.5, NaN, NaN, NaN, NaN, -1.0, 0.0, NaN, 0.0, NaN, NaN, 0.0, NaN, NaN, NaN, NaN, 1.0, NaN, NaN, NaN, -1.0, NaN, 0.0",-0.027,-0.048,"gurges, conscius, ferus, monstrum, crimen, ferus",0.082
claudian.carmina_minora,5.0,"sum, procul, ingens, regius, summoueo, recessus, insula, qui, resideo, fluctus, mitesco, cogo, in, longus, produco, latus, frango, per, unda, arduus, tranquillus, curuo, bracchium, portus",24,"NaN, NaN, -0.5, 0.0, NaN, NaN, NaN, NaN, NaN, 0.0, NaN, NaN, NaN, 0.0, NaN, NaN, NaN, NaN, 0.0, NaN, NaN, NaN, NaN, NaN",-0.021,-0.021,,0.0
claudian.carmina_minora,6.0,"in, iaculis, quicumque, gero, dementia, muto, omnis, armo, rabio, pro, cuspis, fero, cunctus, uolo, dum, dextera, ferox, in, uulnero, saeuio, pro, telum, gero, quisquis, suggero, ira",26,"NaN, NaN, NaN, NaN, -1.0, NaN, NaN, NaN, NaN, NaN, -1.0, NaN, 0.0, NaN, NaN, 0.0, -1.0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, -1.0",-0.154,-0.154,"rabio, ferox, saeuio",0.115
claudian.carmina_minora,7.0,"quis, do, innumerus, unus, de, marmor, uultus, surgo, in, auriga, currus, par, lupor, unanimis, frenantur, equus, qui, forma, disredimo, materies, cognatus, teneo, discrimen, nullus",24,"NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 0.5, NaN, 1.0, NaN, NaN, NaN, 1.0, NaN, NaN, NaN, NaN, -1.0, NaN",0.062,-0.042,,0.0
